Date,Type,Venue,Location,Postcode,Players signed up,Players at last set champ,Travel time,Route link,Event link,Last set champ link,Price,Created
2026-07-19,Attack of the Vine Prerelease (Sealed),Thistle Tavern Games Hub Aberdeen,"395 Union St, Aberdeen, Scotland, AB11 6BX, GB",AB11 6BX,4,N/A,10h 13m,https://www.google.com/maps/dir/?api=1&origin=DA13%209DJ&destination=395%20Union%20St%2C%20Aberdeen%2C%20Scotland%2C%20AB11%206BX%2C%20GB,https://tcg.ravensburgerplay.com/events/782678,,£35.00,2026-07-19T08:35:40.362159
2026-07-19,Attack of the Vine Prerelease (Sealed),Cornerstone Gaming,"31-35, Granite House, Newry, Northern Ireland, BT34 2AA, GB",BT34 2AA,0,N/A,N/A,https://www.google.com/maps/dir/?api=1&origin=DA13%209DJ&destination=31-35%2C%20Granite%20House%2C%20Newry%2C%20Northern%20Ireland%2C%20BT34%202AA%2C%20GB,https://tcg.ravensburgerplay.com/events/761112,,£35.00,2026-07-18T01:58:45.973639

2026-07-20,Attack of the Vine Prerelease (Sealed),We Love Collectibles,"Westwood Industrial Estate, Strasbourg St, Westwood, England, CT9 4JJ, GB",CT9 4JJ,10,N/A,1h 9m,https://www.google.com/maps/dir/?api=1&origin=DA13%209DJ&destination=Westwood%20Industrial%20Estate%2C%20Strasbourg%20St%2C%20Westwood%2C%20England%2C%20CT9%204JJ%2C%20GB,https://tcg.ravensburgerplay.com/events/727309,,£30.00,2026-07-18T01:58:59.069079
2026-07-20,Attack of the Vine Prerelease (Sealed),Pixel and Block,"12 Town Square, Syston, Leicester LE7 1GZ, UK",LE7 1GZ,0,N/A,2h 36m,https://www.google.com/maps/dir/?api=1&origin=DA13%209DJ&destination=12%20Town%20Square%2C%20Syston%2C%20Leicester%20LE7%201GZ%2C%20UK,https://tcg.ravensburgerplay.com/events/754663,,£30.00,2026-07-18T01:58:51.057926
2026-07-20,Attack of the Vine Prerelease (Sealed),Game Guru (Touchwood),"Unit SU52, Touchwood Shopping Centre, 25 Jubilee Walk, Solihull, B91 3HT, GB",B91 3HT,15,N/A,2h 42m,https://www.google.com/maps/dir/?api=1&origin=DA13%209DJ&destination=Unit%20SU52%2C%20Touchwood%20Shopping%20Centre%2C%2025%20Jubilee%20Walk%2C%20Solihull%2C%20B91%203HT%2C%20GB,https://tcg.ravensburgerplay.com/events/750224,,£30.00,2026-07-18T01:59:03.192388
2026-07-20,Attack of the Vine Prerelease (Sealed),Bath TCG,"4, Victoria Buildings, Lower Bristol Rd, Bath, England, BA2 3EH, GB",BA2 3EH,7,N/A,2h 58m,https://www.google.com/maps/dir/?api=1&origin=DA13%209DJ&destination=4%2C%20Victoria%20Buildings%2C%20Lower%20Bristol%20Rd%2C%20Bath%2C%20England%2C%20BA2%203EH%2C%20GB,https://tcg.ravensburgerplay.com/events/717137,,£30.00,2026-07-18T01:58:57.756008
2026-07-20,Attack of the Vine Prerelease (Sealed),Bristol Independent Gaming Ltd,"11 Cater Road, BRISTOL, England, BS13 7TW, GB",BS13 7TW,0,N/A,3h 6m,https://www.google.com/maps/dir/?api=1&origin=DA13%209DJ&destination=11%20Cater%20Road%2C%20BRISTOL%2C%20England%2C%20BS13%207TW%2C%20GB,https://tcg.ravensburgerplay.com/events/714966,,£15.00,2026-07-18T01:58:55.230851
2026-07-20,Attack of the Vine Prerelease (Sealed),Ink & Coal Games Ltd,"Former St Anne's Memorial, Porth, CF39 0ET, GB",CF39 0ET,24,N/A,3h 52m,https://www.google.com/maps/dir/?api=1&origin=DA13%209DJ&destination=Former%20St%20Anne%27s%20Memorial%2C%20Porth%2C%20CF39%200ET%2C%20GB,https://tcg.ravensburgerplay.com/events/736480,,£30.00,2026-07-18T01:59:00.392679
2026-07-20,Attack of the Vine Prerelease (Sealed),Geeks of the Galaxy,"51, Cheapside, Spennymoor, England, DL16 6QF, GB",DL16 6QF,12,N/A,5h 7m,https://www.google.com/maps/dir/?api=1&origin=DA13%209DJ&destination=51%2C%20Cheapside%2C%20Spennymoor%2C%20England%2C%20DL16%206QF%2C%20GB,https://tcg.ravensburgerplay.com/events/707438,,£30.00,2026-07-18T01:58:56.455655
2026-07-20,Attack of the Vine Prerelease (Sealed),Northumbrian Tin Soldier Limited,"21 West Percy Street, West Percy Street, North Shields, England, ne29 0dw, GB",NE29 0DW,2,N/A,5h 35m,https://www.google.com/maps/dir/?api=1&origin=DA13%209DJ&destination=21%20West%20Percy%20Street%2C%20West%20Percy%20Street%2C%20North%20Shields%2C%20England%2C%20ne29%200dw%2C%20GB,https://tcg.ravensburgerplay.com/events/757791,,£30.00,2026-07-18T01:58:52.389255
2026-07-20,Attack of the Vine Prerelease (Sealed),Thistle Tavern Games Hub Edinburgh,"79, Shandwick Pl, Edinburgh, Scotland, EH2 4SD, GB",EH2 4SD,5,N/A,8h 0m,https://www.google.com/maps/dir/?api=1&origin=DA13%209DJ&destination=79%2C%20Shandwick%20Pl%2C%20Edinburgh%2C%20Scotland%2C%20EH2%204SD%2C%20GB,https://tcg.ravensburgerplay.com/events/727198,,£35.00,2026-07-18T01:59:01.931867
