Date,Type,Venue,Location,Postcode,Players signed up,Players at last set champ,Travel time,Route link,Event link,Last set champ link,Price,Created
2026-09-13,Attack of the Vines,Drewtopia LTD T/A Boardroom Gaming Cafe,"13 New Street, 13 New Street, Telford, England, TF1 1LU, GB",TF1 1LU,0,16,1h 51m,https://www.google.com/maps/dir/?api=1&origin=NN29%207RW&destination=13%20New%20Street%2C%2013%20New%20Street%2C%20Telford%2C%20England%2C%20TF1%201LU%2C%20GB,https://tcg.ravensburgerplay.com/events/832455,https://tcg.ravensburgerplay.com/events/575005,£20.00,2026-08-05T21:02:01.349608
2026-09-13,Attack of the Vines,Incom Gaming Ltd,"Church Street, Cheltenham, England, GL50 3HA, GB",GL50 3HA,1,17,1h 53m,https://www.google.com/maps/dir/?api=1&origin=NN29%207RW&destination=Church%20Street%2C%20Cheltenham%2C%20England%2C%20GL50%203HA%2C%20GB,https://tcg.ravensburgerplay.com/events/788080,https://tcg.ravensburgerplay.com/events/597123,£0.00,2026-07-21T21:29:34.189377
2026-09-13,Attack of the Vines,Mulligan Game Cafe,"41A Upper Brook Street, Ipswich, England, IP13 7EB, GB",IP13 7EB,0,27,2h 5m,https://www.google.com/maps/dir/?api=1&origin=NN29%207RW&destination=41A%20Upper%20Brook%20Street%2C%20Ipswich%2C%20England%2C%20IP13%207EB%2C%20GB,https://tcg.ravensburgerplay.com/events/790362,https://tcg.ravensburgerplay.com/events/601488,£10.00,2026-07-22T12:46:43.845280
2026-09-13,Attack of the Vines,Planet JJs Geekery,"11 Quarry Hill Parade, Kent, England, TN9 2HR, GB",TN9 2HR,0,8,2h 8m,https://www.google.com/maps/dir/?api=1&origin=NN29%207RW&destination=11%20Quarry%20Hill%20Parade%2C%20Kent%2C%20England%2C%20TN9%202HR%2C%20GB,https://tcg.ravensburgerplay.com/events/850669,https://tcg.ravensburgerplay.com/events/627913,£10.00,2026-08-12T15:18:34.043705
2026-09-13,Attack of the Vines,Game Knights,"11 Sidmouth St, Devizes, England, SN10 1LD, GB",SN10 1LD,0,18,2h 13m,https://www.google.com/maps/dir/?api=1&origin=NN29%207RW&destination=11%20Sidmouth%20St%2C%20Devizes%2C%20England%2C%20SN10%201LD%2C%20GB,https://tcg.ravensburgerplay.com/events/823032,https://tcg.ravensburgerplay.com/events/644301,£20.00,2026-08-02T13:49:22.083099
2026-09-13,Attack of the Vines,New Realities Gaming Ltd,"142 Fisherton Street, Salisbury, England, SP2 7QT, GB",SP2 7QT,0,29,2h 24m,https://www.google.com/maps/dir/?api=1&origin=NN29%207RW&destination=142%20Fisherton%20Street%2C%20Salisbury%2C%20England%2C%20SP2%207QT%2C%20GB,https://tcg.ravensburgerplay.com/events/843237,https://tcg.ravensburgerplay.com/events/616093,£15.00,2026-08-09T20:26:38.046940
2026-09-13,Attack of the Vines,Card Catcher Shop,"118, High St, Staple Hill, England, BS16 5HH, GB",BS16 5HH,0,24,2h 27m,https://www.google.com/maps/dir/?api=1&origin=NN29%207RW&destination=118%2C%20High%20St%2C%20Staple%20Hill%2C%20England%2C%20BS16%205HH%2C%20GB,https://tcg.ravensburgerplay.com/events/859452,https://tcg.ravensburgerplay.com/events/608796,£15.00,2026-08-15T13:24:33.607705
2026-09-13,Attack of the Vines,Battle City Games LTD,"122-124 London Road, Portsmouth, England, PO2 9DD, GB",PO2 9DD,1,11,2h 28m,https://www.google.com/maps/dir/?api=1&origin=NN29%207RW&destination=122-124%20London%20Road%2C%20Portsmouth%2C%20England%2C%20PO2%209DD%2C%20GB,https://tcg.ravensburgerplay.com/events/790804,https://tcg.ravensburgerplay.com/events/690533,£15.00,2026-07-22T15:50:27.527780
2026-09-13,Attack of the Vines,Hull Pops Gaming Centre,"Unit 26 Priory Tec Pk, Saxon Way, Hessle, England, HU13 9PB, GB",HU13 9PB,0,14,2h 36m,https://www.google.com/maps/dir/?api=1&origin=NN29%207RW&destination=Unit%2026%20Priory%20Tec%20Pk%2C%20Saxon%20Way%2C%20Hessle%2C%20England%2C%20HU13%209PB%2C%20GB,https://tcg.ravensburgerplay.com/events/785087,https://tcg.ravensburgerplay.com/events/604282,£10.00,2026-07-20T18:04:30.685272
2026-09-13,Attack of the Vines,Geek Retreat Harrogate,"30 Oxford Street, 30 Oxford Street, HARROGATE, England, HG1 1PP, GB",HG1 1PP,3,8,2h 59m,https://www.google.com/maps/dir/?api=1&origin=NN29%207RW&destination=30%20Oxford%20Street%2C%2030%20Oxford%20Street%2C%20HARROGATE%2C%20England%2C%20HG1%201PP%2C%20GB,https://tcg.ravensburgerplay.com/events/754995,https://tcg.ravensburgerplay.com/events/307226,£20.00,2026-07-10T21:41:51.708240
2026-09-13,Attack of the Vines,Ink & Coal Games Ltd,Former St Anne's Memorial PORTH CF39 0ET UNITED KINGDOM,CF39 0ET,0,N/A,3h 25m,https://www.google.com/maps/dir/?api=1&origin=NN29%207RW&destination=Former%20St%20Anne%27s%20Memorial%0APORTH%0ACF39%200ET%0AUNITED%20KINGDOM,https://tcg.ravensburgerplay.com/events/758557,,£10.00,2026-07-10T21:41:49.600497
2026-09-13,Attack of the Vines,Total Cards,"6 Maple Way, City Missing, England, DL5 6BF, GB",DL5 6BF,0,N/A,3h 36m,https://www.google.com/maps/dir/?api=1&origin=NN29%207RW&destination=6%20Maple%20Way%2C%20City%20Missing%2C%20England%2C%20DL5%206BF%2C%20GB,https://tcg.ravensburgerplay.com/events/742965,,£14.95,2026-07-10T21:41:50.595289
2026-09-13,Attack of the Vines,Geeks of the Galaxy,"51, Cheapside, Spennymoor, England, DL16 6QF, GB",DL16 6QF,8,16,3h 49m,https://www.google.com/maps/dir/?api=1&origin=NN29%207RW&destination=51%2C%20Cheapside%2C%20Spennymoor%2C%20England%2C%20DL16%206QF%2C%20GB,https://tcg.ravensburgerplay.com/events/767435,https://tcg.ravensburgerplay.com/events/474277,£20.00,2026-07-13T09:25:35.886344
2026-09-13,Attack of the Vines,Red October Games,"Main Rd, Stocksfield, England, NE43 7BW, GB",NE43 7BW,0,15,4h 23m,https://www.google.com/maps/dir/?api=1&origin=NN29%207RW&destination=Main%20Rd%2C%20Stocksfield%2C%20England%2C%20NE43%207BW%2C%20GB,https://tcg.ravensburgerplay.com/events/772377,https://tcg.ravensburgerplay.com/events/495018,£0.00,2026-07-15T10:08:59.096544
2026-09-13,Attack of the Vines,Happy Piranha / Piranha Cafe,"18, Pydar St, Truro, England, TR1 2AY, GB",TR1 2AY,16,13,5h 27m,https://www.google.com/maps/dir/?api=1&origin=NN29%207RW&destination=18%2C%20Pydar%20St%2C%20Truro%2C%20England%2C%20TR1%202AY%2C%20GB,https://tcg.ravensburgerplay.com/events/757851,https://tcg.ravensburgerplay.com/events/585948,£10.00,2026-07-10T21:41:50.069229
2026-09-13,Attack of the Vines,Thistle Tavern Games Hub Edinburgh,"79, Shandwick Pl, Edinburgh, Scotland, EH2 4SD, GB",EH2 4SD,7,11,6h 42m,https://www.google.com/maps/dir/?api=1&origin=NN29%207RW&destination=79%2C%20Shandwick%20Pl%2C%20Edinburgh%2C%20Scotland%2C%20EH2%204SD%2C%20GB,https://tcg.ravensburgerplay.com/events/727203,https://tcg.ravensburgerplay.com/events/727567,£10.00,2026-07-10T21:41:51.106271
2026-09-13,Attack of the Vines,Robins Hobby Cafe,"9, Queens Rd, Belfast, Northern Ireland, BT3 9DT, GB",BT3 9DT,6,12,9h 38m,https://www.google.com/maps/dir/?api=1&origin=NN29%207RW&destination=9%2C%20Queens%20Rd%2C%20Belfast%2C%20Northern%20Ireland%2C%20BT3%209DT%2C%20GB,https://tcg.ravensburgerplay.com/events/813070,https://tcg.ravensburgerplay.com/events/558627,£15.00,2026-07-30T06:41:19.170026

2026-09-18,Attack of the Vines,GlobalGaming Arena,"City Center, 15 Shaw's Passage, West Midlands, England, B5 5JG, GB",B5 5JG,8,15,1h 20m,https://www.google.com/maps/dir/?api=1&origin=NN29%207RW&destination=City%20Center%2C%2015%20Shaw%27s%20Passage%2C%20West%20Midlands%2C%20England%2C%20B5%205JG%2C%20GB,https://tcg.ravensburgerplay.com/events/709831,https://tcg.ravensburgerplay.com/events/484804,£20.00,2026-07-10T21:41:52.183301

2026-09-19,Attack of the Vines,Geek Retreat Birmingham,"18 Hall Street, Birmingham, England, B18 6BS, GB",B18 6BS,22,11,1h 18m,https://www.google.com/maps/dir/?api=1&origin=NN29%207RW&destination=18%20Hall%20Street%2C%20Birmingham%2C%20England%2C%20B18%206BS%2C%20GB,https://tcg.ravensburgerplay.com/events/760903,https://tcg.ravensburgerplay.com/events/685914,£12.00,2026-07-10T21:41:54.135594
2026-09-19,Attack of the Vines,Oxshed Cafe,"5 Ratcliffe Court, Oxshed Cafe, Wallingford, England, OX109QF, GB",OX109QF,1,19,1h 28m,https://www.google.com/maps/dir/?api=1&origin=NN29%207RW&destination=5%20Ratcliffe%20Court%2C%20Oxshed%20Cafe%2C%20Wallingford%2C%20England%2C%20OX109QF%2C%20GB,https://tcg.ravensburgerplay.com/events/791047,https://tcg.ravensburgerplay.com/events/520258,£15.00,2026-07-22T18:51:18.512421
2026-09-19,Attack of the Vines,The Other Games,"Blue Post House, 128, Newland St, Witham, England, CM8 1BA, GB",CM8 1BA,10,15,1h 49m,https://www.google.com/maps/dir/?api=1&origin=NN29%207RW&destination=Blue%20Post%20House%2C%20128%2C%20Newland%20St%2C%20Witham%2C%20England%2C%20CM8%201BA%2C%20GB,https://tcg.ravensburgerplay.com/events/769890,https://tcg.ravensburgerplay.com/events/486789,£15.00,2026-07-14T12:48:09.355375
2026-09-19,Attack of the Vines,Collecteebles,"28a, Chantry Centre, Andover, England, SP10 1LS, GB",SP10 1LS,2,13,1h 57m,https://www.google.com/maps/dir/?api=1&origin=NN29%207RW&destination=28a%2C%20Chantry%20Centre%2C%20Andover%2C%20England%2C%20SP10%201LS%2C%20GB,https://tcg.ravensburgerplay.com/events/765440,https://tcg.ravensburgerplay.com/events/638278,£15.00,2026-07-12T12:02:15.115131
2026-09-19,Attack of the Vines,The Toy Moon Ltd t/a TMM Games,"5b New Rd, Chippenham SN15 1EL, UK",SN15 1EL,0,18,2h 7m,https://www.google.com/maps/dir/?api=1&origin=NN29%207RW&destination=5b%20New%20Rd%2C%20Chippenham%20SN15%201EL%2C%20UK,https://tcg.ravensburgerplay.com/events/831975,https://tcg.ravensburgerplay.com/events/582992,£5.00,2026-08-05T14:57:40.034200
2026-09-19,Attack of the Vines,Patriot Games Ltd,"97 Mary Street, Sheffield City Centre, England, S1 4RT, GB",S1 4RT,1,17,2h 9m,https://www.google.com/maps/dir/?api=1&origin=NN29%207RW&destination=97%20Mary%20Street%2C%20Sheffield%20City%20Centre%2C%20England%2C%20S1%204RT%2C%20GB,https://tcg.ravensburgerplay.com/events/850962,https://tcg.ravensburgerplay.com/events/604336,£0.00,2026-08-12T18:23:32.636427
2026-09-19,Attack of the Vines,Dice Saloon Ltd,"88 London Road, Brighton, England, BN1 4JF, GB",BN1 4JF,1,13,2h 29m,https://www.google.com/maps/dir/?api=1&origin=NN29%207RW&destination=88%20London%20Road%2C%20Brighton%2C%20England%2C%20BN1%204JF%2C%20GB,https://tcg.ravensburgerplay.com/events/739324,https://tcg.ravensburgerplay.com/events/547466,£13.50,2026-07-10T21:41:52.741901
2026-09-19,Attack of the Vines,Living Realms Castleford,"Union Street, 4-5, Wakefield, England, WF1 3AD, GB",WF1 3AD,2,21,2h 31m,https://www.google.com/maps/dir/?api=1&origin=NN29%207RW&destination=Union%20Street%2C%204-5%2C%20Wakefield%2C%20England%2C%20WF1%203AD%2C%20GB,https://tcg.ravensburgerplay.com/events/847641,https://tcg.ravensburgerplay.com/events/583223,£15.00,2026-08-11T11:55:45.230266
2026-09-19,Attack of the Vines,Dice & Destiny,"79 Northgate, Canterbury, CT1 1BA, GB",CT1 1BA,0,27,2h 32m,https://www.google.com/maps/dir/?api=1&origin=NN29%207RW&destination=79%20Northgate%2C%20Canterbury%2C%20CT1%201BA%2C%20GB,https://tcg.ravensburgerplay.com/events/848691,https://tcg.ravensburgerplay.com/events/588979,£10.00,2026-08-12T00:07:16.042658
2026-09-19,Attack of the Vines,Luck Box Cards and Collectables,Trinity Market Low Gate HULL HU1 2JH UNITED KINGDOM,HU1 2JH,0,N/A,2h 40m,https://www.google.com/maps/dir/?api=1&origin=NN29%207RW&destination=Trinity%20Market%20Low%20Gate%0AHULL%0AHU1%202JH%0AUNITED%20KINGDOM,https://tcg.ravensburgerplay.com/events/853535,,£5.00,2026-08-13T12:43:39.888368
2026-09-19,Attack of the Vines,Last Stand Games,"47, Market Pl, South Cave, England, HU15 2BS, GB",HU15 2BS,0,12,2h 41m,https://www.google.com/maps/dir/?api=1&origin=NN29%207RW&destination=47%2C%20Market%20Pl%2C%20South%20Cave%2C%20England%2C%20HU15%202BS%2C%20GB,https://tcg.ravensburgerplay.com/events/747572,https://tcg.ravensburgerplay.com/events/634634,£15.00,2026-07-10T21:41:55.357284
2026-09-19,Attack of the Vines,Geek Retreat Chester,"Chester Retail Park, 5B, Old Seals Way, Chester, England, CH1 4RY, GB",CH1 4RY,18,16,2h 50m,https://www.google.com/maps/dir/?api=1&origin=NN29%207RW&destination=Chester%20Retail%20Park%2C%205B%2C%20Old%20Seals%20Way%2C%20Chester%2C%20England%2C%20CH1%204RY%2C%20GB,https://tcg.ravensburgerplay.com/events/799279,https://tcg.ravensburgerplay.com/events/487431,£15.00,2026-07-25T13:46:50.485299
2026-09-19,Attack of the Vines,Fan Boy Three,"25 Hilton Street, Greater Manchester, England, M1 1EL, GB",M1 1EL,3,25,2h 53m,https://www.google.com/maps/dir/?api=1&origin=NN29%207RW&destination=25%20Hilton%20Street%2C%20Greater%20Manchester%2C%20England%2C%20M1%201EL%2C%20GB,https://tcg.ravensburgerplay.com/events/733257,https://tcg.ravensburgerplay.com/events/490545,£15.00,2026-07-10T21:41:53.682322
2026-09-19,Attack of the Vines,The Gamers Lodge,"61 Kempston St, Liverpool, England, L3 8ET, GB",L3 8ET,9,17,2h 59m,https://www.google.com/maps/dir/?api=1&origin=NN29%207RW&destination=61%20Kempston%20St%2C%20Liverpool%2C%20England%2C%20L3%208ET%2C%20GB,https://tcg.ravensburgerplay.com/events/736725,https://tcg.ravensburgerplay.com/events/568392,£25.00,2026-07-10T21:41:54.841605
2026-09-19,Attack of the Vines,Firestorm Games Cardiff,"Sloper Rd, Cardiff, Wales, CF11 8AB, GB",CF11 8AB,0,16,3h 14m,https://www.google.com/maps/dir/?api=1&origin=NN29%207RW&destination=Sloper%20Rd%2C%20Cardiff%2C%20Wales%2C%20CF11%208AB%2C%20GB,https://tcg.ravensburgerplay.com/events/834610,https://tcg.ravensburgerplay.com/events/489016,£20.00,2026-08-06T09:10:29.233094
2026-09-19,Attack of the Vines,Pro Tech Games Ltd,22 Grange Road STOCKTON-ON-TEES TS18 2PH UNITED KINGDOM,TS18 2PH,0,N/A,3h 34m,https://www.google.com/maps/dir/?api=1&origin=NN29%207RW&destination=22%20Grange%20Road%0ASTOCKTON-ON-TEES%0ATS18%202PH%0AUNITED%20KINGDOM,https://tcg.ravensburgerplay.com/events/853787,,£20.00,2026-08-13T15:45:54.104195
2026-09-19,Attack of the Vines,Geek Retreat Hartlepool,"105 York Road, Hartlepool, England, TS26 9DH, GB",TS26 9DH,1,12,3h 51m,https://www.google.com/maps/dir/?api=1&origin=NN29%207RW&destination=105%20York%20Road%2C%20Hartlepool%2C%20England%2C%20TS26%209DH%2C%20GB,https://tcg.ravensburgerplay.com/events/745396,https://tcg.ravensburgerplay.com/events/628556,£10.00,2026-07-10T21:41:53.221007
2026-09-19,Attack of the Vines,Yard's Games,"117 High St, Arbroath, Scotland, DD11 1DP, GB",DD11 1DP,0,18,8h 3m,https://www.google.com/maps/dir/?api=1&origin=NN29%207RW&destination=117%20High%20St%2C%20Arbroath%2C%20Scotland%2C%20DD11%201DP%2C%20GB,https://tcg.ravensburgerplay.com/events/810744,https://tcg.ravensburgerplay.com/events/709340,£15.00,2026-07-29T18:26:26.847304
2026-09-19,Attack of the Vines,Misfit Hobbies Coleraine,"22, Railway Rd, Coleraine, Northern Ireland, BT52 1PE, GB",BT52 1PE,15,14,10h 37m,https://www.google.com/maps/dir/?api=1&origin=NN29%207RW&destination=22%2C%20Railway%20Rd%2C%20Coleraine%2C%20Northern%20Ireland%2C%20BT52%201PE%2C%20GB,https://tcg.ravensburgerplay.com/events/775042,https://tcg.ravensburgerplay.com/events/469086,£15.00,2026-07-16T10:30:14.025141

2026-09-20,Attack of the Vines,Geek Retreat Northampton,"Weedon Road Industrial Estate, Tyne Rd, Northampton, England, NN5 5AF, GB",NN5 5AF,3,10,20m,https://www.google.com/maps/dir/?api=1&origin=NN29%207RW&destination=Weedon%20Road%20Industrial%20Estate%2C%20Tyne%20Rd%2C%20Northampton%2C%20England%2C%20NN5%205AF%2C%20GB,https://tcg.ravensburgerplay.com/events/719856,https://tcg.ravensburgerplay.com/events/607430,£15.00,2026-07-10T21:41:58.082889
2026-09-20,Attack of the Vines,Black Dragon Games Ltd,"17 Burton Street, Melton Mowbray, England, le13 1ae, GB",LE13 1AE,1,28,1h 8m,https://www.google.com/maps/dir/?api=1&origin=NN29%207RW&destination=17%20Burton%20Street%2C%20Melton%20Mowbray%2C%20England%2C%20le13%201ae%2C%20GB,https://tcg.ravensburgerplay.com/events/778753,https://tcg.ravensburgerplay.com/events/483955,£17.99,2026-07-18T01:53:11.664684
2026-09-20,Attack of the Vines,Game Guru (Touchwood),"Unit SU52, Touchwood Shopping Centre, 25 Jubilee Walk SOLIHULL B91 3HT UNITED KINGDOM",B91 3HT,16,15,1h 13m,https://www.google.com/maps/dir/?api=1&origin=NN29%207RW&destination=Unit%20SU52%2C%20Touchwood%20Shopping%20Centre%2C%2025%20Jubilee%20Walk%0ASOLIHULL%0AB91%203HT%0AUNITED%20KINGDOM,https://tcg.ravensburgerplay.com/events/747217,https://tcg.ravensburgerplay.com/events/675379,£20.00,2026-07-10T21:41:58.587893
2026-09-20,Attack of the Vines,Top Dog Gaming,"Kinver Street, Shop 3, Wordsley, England, DY8 5AA, GB",DY8 5AA,14,21,1h 39m,https://www.google.com/maps/dir/?api=1&origin=NN29%207RW&destination=Kinver%20Street%2C%20Shop%203%2C%20Wordsley%2C%20England%2C%20DY8%205AA%2C%20GB,https://tcg.ravensburgerplay.com/events/752067,https://tcg.ravensburgerplay.com/events/546987,£15.00,2026-07-10T21:41:56.409213
2026-09-20,Attack of the Vines,TridentCards Mansfield,"Queen St, Mansfield, England, NG18 1JN, GB",NG18 1JN,6,17,1h 45m,https://www.google.com/maps/dir/?api=1&origin=NN29%207RW&destination=Queen%20St%2C%20Mansfield%2C%20England%2C%20NG18%201JN%2C%20GB,https://tcg.ravensburgerplay.com/events/794119,https://tcg.ravensburgerplay.com/events/599482,£10.00,2026-07-23T22:17:30.916850
2026-09-20,Attack of the Vines,The Games Shop,"6 Wellington Street, Aldershot, England, GU11 1DZ, GB",GU11 1DZ,0,16,1h 47m,https://www.google.com/maps/dir/?api=1&origin=NN29%207RW&destination=6%20Wellington%20Street%2C%20Aldershot%2C%20England%2C%20GU11%201DZ%2C%20GB,https://tcg.ravensburgerplay.com/events/714590,https://tcg.ravensburgerplay.com/events/580542,£15.00,2026-07-10T21:41:57.618283
2026-09-20,Attack of the Vines,TokyoToys,"6 Marechal Niel Parade, Main Road SIDCUP DA14 6QF, UNITED KINGDOM",DA14 6QF,2,N/A,1h 57m,https://www.google.com/maps/dir/?api=1&origin=NN29%207RW&destination=6%20Marechal%20Niel%20Parade%2C%20Main%20Road%0ASIDCUP%0ADA14%206QF%2C%0AUNITED%20KINGDOM,https://tcg.ravensburgerplay.com/events/845489,,£18.00,2026-08-10T17:42:26.117674
2026-09-20,Attack of the Vines,Board in the City CIC,"38-40 Onslow Road, Southampton, England, SO14 0JG, GB",SO14 0JG,7,11,2h 18m,https://www.google.com/maps/dir/?api=1&origin=NN29%207RW&destination=38-40%20Onslow%20Road%2C%20Southampton%2C%20England%2C%20SO14%200JG%2C%20GB,https://tcg.ravensburgerplay.com/events/832497,https://tcg.ravensburgerplay.com/events/595134,£19.00,2026-08-05T21:02:21.600371
2026-09-20,Attack of the Vines,The Consulting Gamer,"2 Chapel Mews, Ashford , England, TN24 8JN, GB",TN24 8JN,0,19,2h 28m,https://www.google.com/maps/dir/?api=1&origin=NN29%207RW&destination=2%20Chapel%20Mews%2C%20Ashford%20%2C%20England%2C%20TN24%208JN%2C%20GB,https://tcg.ravensburgerplay.com/events/843022,https://tcg.ravensburgerplay.com/events/540452,£10.00,2026-08-09T17:24:34.282429
2026-09-20,Attack of the Vines,Bath TCG,"4, Victoria Buildings, Lower Bristol Rd, Bath, England, BA2 3EH, GB",BA2 3EH,0,15,2h 31m,https://www.google.com/maps/dir/?api=1&origin=NN29%207RW&destination=4%2C%20Victoria%20Buildings%2C%20Lower%20Bristol%20Rd%2C%20Bath%2C%20England%2C%20BA2%203EH%2C%20GB,https://tcg.ravensburgerplay.com/events/742399,https://tcg.ravensburgerplay.com/events/543401,£10.00,2026-07-10T21:41:57.076881
2026-09-20,Attack of the Vines,Archeron Games,"65 George Street, Kingston upon Hull, England, HU1 3BA, GB",HU1 3BA,2,13,2h 42m,https://www.google.com/maps/dir/?api=1&origin=NN29%207RW&destination=65%20George%20Street%2C%20Kingston%20upon%20Hull%2C%20England%2C%20HU1%203BA%2C%20GB,https://tcg.ravensburgerplay.com/events/782867,https://tcg.ravensburgerplay.com/events/607551,£5.00,2026-07-19T14:41:27.391047
2026-09-20,Attack of the Vines,Gemini Games,"16 High Street, Huddersfield, England, hd1 2le, GB",HD1 2LE,3,14,2h 45m,https://www.google.com/maps/dir/?api=1&origin=NN29%207RW&destination=16%20High%20Street%2C%20Huddersfield%2C%20England%2C%20hd1%202le%2C%20GB,https://tcg.ravensburgerplay.com/events/765410,https://tcg.ravensburgerplay.com/events/605041,£15.00,2026-07-12T12:02:21.466968
2026-09-20,Attack of the Vines,Bridge Troll Boardgame Café,"10A Angel Hill, Tiverton, England, ex16 6pe, GB",EX16 6PE,12,8,3h 39m,https://www.google.com/maps/dir/?api=1&origin=NN29%207RW&destination=10A%20Angel%20Hill%2C%20Tiverton%2C%20England%2C%20ex16%206pe%2C%20GB,https://tcg.ravensburgerplay.com/events/752146,https://tcg.ravensburgerplay.com/events/659586,£20.00,2026-07-10T21:41:55.842334
2026-09-20,Attack of the Vines,Northumbrian Tin Soldier Limited,"21 West Percy Street, West Percy Street, North Shields, England, ne29 0dw, GB",NE29 0DW,0,8,4h 17m,https://www.google.com/maps/dir/?api=1&origin=NN29%207RW&destination=21%20West%20Percy%20Street%2C%20West%20Percy%20Street%2C%20North%20Shields%2C%20England%2C%20ne29%200dw%2C%20GB,https://tcg.ravensburgerplay.com/events/845386,https://tcg.ravensburgerplay.com/events/605111,£15.00,2026-08-10T17:42:25.670355
2026-09-20,Attack of the Vines,Knightly Gaming,"2-6 Hopetoun Street, Bathgate, Scotland, EH48 4EU, GB",EH48 4EU,1,20,6h 30m,https://www.google.com/maps/dir/?api=1&origin=NN29%207RW&destination=2-6%20Hopetoun%20Street%2C%20Bathgate%2C%20Scotland%2C%20EH48%204EU%2C%20GB,https://tcg.ravensburgerplay.com/events/791042,https://tcg.ravensburgerplay.com/events/526125,£16.00,2026-07-22T18:51:23.589531

2026-09-26,Attack of the Vines,Players Paradice,"19, St John's Terrace, Newport Pagnell, England, MK16 8HE, GB",MK16 8HE,0,25,23m,https://www.google.com/maps/dir/?api=1&origin=NN29%207RW&destination=19%2C%20St%20John%27s%20Terrace%2C%20Newport%20Pagnell%2C%20England%2C%20MK16%208HE%2C%20GB,https://tcg.ravensburgerplay.com/events/739218,https://tcg.ravensburgerplay.com/events/594455,£15.00,2026-07-10T21:41:59.823030
2026-09-26,Attack of the Vines,Geek Retreat Kettering,"10-12 High Street, Kettering, England, NN16 8ST, GB",NN16 8ST,5,15,23m,https://www.google.com/maps/dir/?api=1&origin=NN29%207RW&destination=10-12%20High%20Street%2C%20Kettering%2C%20England%2C%20NN16%208ST%2C%20GB,https://tcg.ravensburgerplay.com/events/793544,https://tcg.ravensburgerplay.com/events/625159,£0.00,2026-07-23T16:08:43.174856
2026-09-26,Attack of the Vines,Hokey Poke Games,"13, High St, Rugby, England, CV21 3BG, GB",CV21 3BG,1,14,47m,https://www.google.com/maps/dir/?api=1&origin=NN29%207RW&destination=13%2C%20High%20St%2C%20Rugby%2C%20England%2C%20CV21%203BG%2C%20GB,https://tcg.ravensburgerplay.com/events/845605,https://tcg.ravensburgerplay.com/events/650515,£15.00,2026-08-10T20:43:46.588164
2026-09-26,Attack of the Vines,Angle Gaming Lounge,"939 Lincoln Road, Peterborough, England, pe4 6af, GB",PE4 6AF,1,8,48m,https://www.google.com/maps/dir/?api=1&origin=NN29%207RW&destination=939%20Lincoln%20Road%2C%20Peterborough%2C%20England%2C%20pe4%206af%2C%20GB,https://tcg.ravensburgerplay.com/events/720040,https://tcg.ravensburgerplay.com/events/483033,£10.00,2026-07-10T21:42:02.282179
2026-09-26,Attack of the Vines,Boards and Swords Hobbies,"3 Stores Rd, Derby, England, DE21 4BJ, GB",DE21 4BJ,0,24,1h 28m,https://www.google.com/maps/dir/?api=1&origin=NN29%207RW&destination=3%20Stores%20Rd%2C%20Derby%2C%20England%2C%20DE21%204BJ%2C%20GB,https://tcg.ravensburgerplay.com/events/853580,https://tcg.ravensburgerplay.com/events/604490,£12.00,2026-08-13T12:43:59.724224
2026-09-26,Attack of the Vines,Elemental Cards,"Heathlands Rd, Wokingham, England, RG40 3AW, GB",RG40 3AW,2,27,1h 42m,https://www.google.com/maps/dir/?api=1&origin=NN29%207RW&destination=Heathlands%20Rd%2C%20Wokingham%2C%20England%2C%20RG40%203AW%2C%20GB,https://tcg.ravensburgerplay.com/events/854358,https://tcg.ravensburgerplay.com/events/582980,£30.00,2026-08-13T21:52:57.727513
2026-09-26,Attack of the Vines,Grim Dice Tabletop Gaming,"21 Wellowgate, Grimsby, England, DN32 0RA, GB",DN32 0RA,0,8,2h 34m,https://www.google.com/maps/dir/?api=1&origin=NN29%207RW&destination=21%20Wellowgate%2C%20Grimsby%2C%20England%2C%20DN32%200RA%2C%20GB,https://tcg.ravensburgerplay.com/events/850783,https://tcg.ravensburgerplay.com/events/607552,£5.00,2026-08-12T15:18:55.010467
2026-09-26,Attack of the Vines,Element Games,"Hallam Street, 1st floor, Stockport, England, sk2 6pt, GB",SK2 6PT,8,16,2h 46m,https://www.google.com/maps/dir/?api=1&origin=NN29%207RW&destination=Hallam%20Street%2C%201st%20floor%2C%20Stockport%2C%20England%2C%20sk2%206pt%2C%20GB,https://tcg.ravensburgerplay.com/events/796339,https://tcg.ravensburgerplay.com/events/674934,£15.00,2026-07-24T13:29:22.822743
2026-09-26,Attack of the Vines,Entoyment Hobby and Games Centre,"27-29 Harwell Road, Nuffield Industrial Estate, Poole, Dorset, BH17 0GE, GB",BH17 0GE,10,16,2h 52m,https://www.google.com/maps/dir/?api=1&origin=NN29%207RW&destination=27-29%20Harwell%20Road%2C%20Nuffield%20Industrial%20Estate%2C%20Poole%2C%20Dorset%2C%20BH17%200GE%2C%20GB,https://tcg.ravensburgerplay.com/events/713935,https://tcg.ravensburgerplay.com/events/517524,£15.00,2026-07-10T21:41:59.275124
